BetaID,GroupCK,MeanCK,SDCK,GroupTR,MeanTR,SDTR,StudyID,Publication,Pubyear,Latitude,Longitude,MAPmean,MATmean,Rotation_cycles,SpeciesRichness,Duration,Longitude_Sub,MAPmean2_Sub,MATmean_Sub,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,Plant_stage,Rotation_cycles2,SpeciesRichness2,Duration2,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,Primer,Variable,GroupCK,Xc,Sc,GroupTR,Xe,Se,Nc,Ne,RR,ViCK,ViTR,Vi,pHCK,pHTR,RRpH,SOCCK,SOCTR,RRSOC,TCCK,TCTR,RRTOC,TNCK,TNTR,RRTN,NO3CK,NO3TR,RRNO3,NH4CK,NH4TR,RRNH4,APCK,APTR,RRAP,AKCK,AKTR,RRAK,ANCK,ANTR,RRAN,YieldCK,YieldTR,RRYield
Fungi_Z17ZZD,Fungi_Z17ZZCZZDCK,141,48.25626039,Fungi_Z17ZZDTR,115.25,30.93406968,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1,2,3,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZCZZDCK,141,48.25626039,Fungi_Z17ZZDTR,115.25,30.93406968,4,4,-0.201656209,0.029282565,0.018010769,0.047293334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZE,Fungi_Z17ZZEZZFCK,137.25,26.51257563,Fungi_Z17ZZETR,126.25,79.0627388,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.5,2,3,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZEZZFCK,137.25,26.51257563,Fungi_Z17ZZETR,126.25,79.0627388,4,4,-0.083540012,0.009328657,0.098043983,0.10737264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZF,Fungi_Z17ZZEZZFCK,137.25,26.51257563,Fungi_Z17ZZFTR,191.75,87.97490172,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1,2,3,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZEZZFCK,137.25,26.51257563,Fungi_Z17ZZFTR,191.75,87.97490172,4,4,0.33438836,0.009328657,0.052624362,0.061953019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZG,Fungi_Z17ZZGZZHCK,96.5,34.79942528,Fungi_Z17ZZGTR,127.25,52.22627053,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.5,2,3,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZGZZHCK,96.5,34.79942528,Fungi_Z17ZZGTR,127.25,52.22627053,4,4,0.276610647,0.03251094,0.042111669,0.074622609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZH,Fungi_Z17ZZGZZHCK,96.5,34.79942528,Fungi_Z17ZZHTR,123,52.42772803,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1,2,3,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZGZZHCK,96.5,34.79942528,Fungi_Z17ZZHTR,123,52.42772803,4,4,0.242641347,0.03251094,0.045420495,0.077931435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZI,Fungi_Z17ZZIZZJCK,221.25,64.04360494,Fungi_Z17ZZITR,129.25,17.87689384,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZIZZJCK,221.25,64.04360494,Fungi_Z17ZZITR,129.25,17.87689384,4,4,-0.53754477,0.020947152,0.004782589,0.025729741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZJ,Fungi_Z17ZZIZZJCK,221.25,64.04360494,Fungi_Z17ZZJTR,245.5,179.7952539,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZIZZJCK,221.25,64.04360494,Fungi_Z17ZZJTR,245.5,179.7952539,4,4,0.104003663,0.020947152,0.134089096,0.155036248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZK,Fungi_Z17ZZKZZLCK,116,44.49719092,Fungi_Z17ZZKTR,149.75,57.09276078,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZKZZLCK,116,44.49719092,Fungi_Z17ZZKTR,149.75,57.09276078,4,4,0.255377046,0.036786564,0.03633862,0.073125184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZL,Fungi_Z17ZZKZZLCK,116,44.49719092,Fungi_Z17ZZLTR,131,70.2044633,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZKZZLCK,116,44.49719092,Fungi_Z17ZZLTR,131,70.2044633,4,4,0.121607132,0.036786564,0.0718004,0.108586964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZM,Fungi_Z17ZZMZZNCK,125,13.24134938,Fungi_Z17ZZMTR,221.25,74.59836906,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZMZZNCK,125,13.24134938,Fungi_Z17ZZMTR,221.25,74.59836906,4,4,0.570979547,0.002805333,0.028420526,0.03122586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZN,Fungi_Z17ZZMZZNCK,125,13.24134938,Fungi_Z17ZZNTR,177.75,65.35735103,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZMZZNCK,125,13.24134938,Fungi_Z17ZZNTR,177.75,65.35735103,4,4,0.352064331,0.002805333,0.033799453,0.036604786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZO,Fungi_Z17ZZOZZPCK,150,93.59843304,Fungi_Z17ZZOTR,118.5,50.94114251,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZOZZPCK,150,93.59843304,Fungi_Z17ZZOTR,118.5,50.94114251,4,4,-0.235722334,0.097340741,0.046199861,0.143540602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZP,Fungi_Z17ZZOZZPCK,150,93.59843304,Fungi_Z17ZZPTR,163.75,120.7818281,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZOZZPCK,150,93.59843304,Fungi_Z17ZZPTR,163.75,120.7818281,4,4,0.08770558,0.097340741,0.136013053,0.233353794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZQ,Fungi_Z17ZZQZZRCK,109,24.58997086,Fungi_Z17ZZQTR,160.75,44.37998798,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZQZZRCK,109,24.58997086,Fungi_Z17ZZQTR,160.75,44.37998798,4,4,0.388502481,0.012723396,0.019055151,0.031778547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZR,Fungi_Z17ZZQZZRCK,109,24.58997086,Fungi_Z17ZZRTR,145,82.47827997,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZQZZRCK,109,24.58997086,Fungi_Z17ZZRTR,145,82.47827997,4,4,0.28538586,0.012723396,0.080887832,0.093611228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZS,Fungi_Z17ZZSZZTCK,171.25,63.16842566,Fungi_Z17ZZSTR,144.75,116.3969501,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZSZZTCK,171.25,63.16842566,Fungi_Z17ZZSTR,144.75,116.3969501,4,4,-0.168116361,0.034015664,0.161653855,0.195669519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZT,Fungi_Z17ZZSZZTCK,171.25,63.16842566,Fungi_Z17ZZTTR,173.5,93.8953318,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZSZZTCK,171.25,63.16842566,Fungi_Z17ZZTTR,173.5,93.8953318,4,4,0.013053122,0.034015664,0.073219887,0.107235551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZU,Fungi_Z17ZZUZZVCK,134,67.10687993,Fungi_Z17ZZUTR,139.75,32.62284476,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZUZZVCK,134,67.10687993,Fungi_Z17ZZUTR,139.75,32.62284476,4,4,0.042015312,0.062699562,0.013623228,0.07632279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZV,Fungi_Z17ZZUZZVCK,134,67.10687993,Fungi_Z17ZZVTR,149,33.9803865,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZUZZVCK,134,67.10687993,Fungi_Z17ZZVTR,149,33.9803865,4,4,0.106106506,0.062699562,0.013002417,0.075701979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZW,Fungi_Z17ZZWZZXCK,92.75,33.38038346,Fungi_Z17ZZWTR,129,67.38446903,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZWZZXCK,92.75,33.38038346,Fungi_Z17ZZWTR,129,67.38446903,4,4,0.329904703,0.03238134,0.068215051,0.100596391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZX,Fungi_Z17ZZWZZXCK,92.75,33.38038346,Fungi_Z17ZZXTR,154.25,106.0609102,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZWZZXCK,92.75,33.38038346,Fungi_Z17ZZXTR,154.25,106.0609102,4,4,0.508666961,0.03238134,0.118195342,0.150576682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZY,Fungi_Z17ZZYZZZCK,161.5,60.3793563,Fungi_Z17ZZYTR,132.25,61.09214352,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZYZZZCK,161.5,60.3793563,Fungi_Z17ZZYTR,132.25,61.09214352,4,4,-0.199811072,0.034943943,0.053348151,0.088292095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZZ,Fungi_Z17ZZYZZZCK,161.5,60.3793563,Fungi_Z17ZZZTR,158,45.33578425,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZYZZZCK,161.5,60.3793563,Fungi_Z17ZZZTR,158,45.33578425,4,4,-0.02191011,0.034943943,0.020582973,0.055526916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZZA,Fungi_Z17ZZZAZZZBCK,113,18.23915203,Fungi_Z17ZZZATR,176.5,103.7223859,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZZAZZZBCK,113,18.23915203,Fungi_Z17ZZZATR,176.5,103.7223859,4,4,0.445933058,0.00651317,0.086336728,0.092849898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZZB,Fungi_Z17ZZZAZZZBCK,113,18.23915203,Fungi_Z17ZZZBTR,133.75,28.70975444,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZZAZZZBCK,113,18.23915203,Fungi_Z17ZZZBTR,133.75,28.70975444,4,4,0.168584567,0.00651317,0.01151891,0.01803208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZZC,Fungi_Z17ZZZCZZZDCK,155.75,77.53870001,Fungi_Z17ZZZCTR,122.5,43.8520239,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZZCZZZDCK,155.75,77.53870001,Fungi_Z17ZZZCTR,122.5,43.8520239,4,4,-0.240141128,0.061961358,0.032036651,0.09399801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZZD,Fungi_Z17ZZZCZZZDCK,155.75,77.53870001,Fungi_Z17ZZZDTR,132.75,85.95105196,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZZCZZZDCK,155.75,77.53870001,Fungi_Z17ZZZDTR,132.75,85.95105196,4,4,-0.159784498,0.061961358,0.10480291,0.166764268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZZE,Fungi_Z17ZZZEZZZFCK,121,51.95510883,Fungi_Z17ZZZETR,157.25,118.0885967,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZZEZZZFCK,121,51.95510883,Fungi_Z17ZZZETR,157.25,118.0885967,4,4,0.26204635,0.046092025,0.140985557,0.187077581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZZF,Fungi_Z17ZZZEZZZFCK,121,51.95510883,Fungi_Z17ZZZFTR,133.75,14.59166429,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZZEZZZFCK,121,51.95510883,Fungi_Z17ZZZFTR,133.75,14.59166429,4,4,0.10018184,0.046092025,0.002975515,0.049067539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZZG,Fungi_Z17ZZZGZZZHCK,160.75,74.571554,Fungi_Z17ZZZGTR,191.25,94.25629952,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZZGZZZHCK,160.75,74.571554,Fungi_Z17ZZZGTR,191.25,94.25629952,4,4,0.17373111,0.053800267,0.060723653,0.11452392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZZH,Fungi_Z17ZZZGZZZHCK,160.75,74.571554,Fungi_Z17ZZZHTR,123,44.77350407,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZZGZZZHCK,160.75,74.571554,Fungi_Z17ZZZHTR,123,44.77350407,4,4,-0.267666008,0.053800267,0.033126226,0.086926493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZZI,Fungi_Z17ZZZIZZZJCK,138,64.79711928,Fungi_Z17ZZZITR,122.75,79.88064012,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,2,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZZIZZZJCK,138,64.79711928,Fungi_Z17ZZZITR,122.75,79.88064012,4,4,-0.117103918,0.055117972,0.105871747,0.16098972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_Z17ZZZJ,Fungi_Z17ZZZIZZZJCK,138,64.79711928,Fungi_Z17ZZZJTR,134.5,105.4529911,Z17,"Wooliver et al., 2025",2025,35.6332,-88.8601,1363.999969,15.50833321,1.333333333,2,4,LongitudeXy0,MAPDy1200,MATDy15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,ITS2,Plant_Pathogen,Fungi_Z17ZZZIZZZJCK,138,64.79711928,Fungi_Z17ZZZJTR,134.5,105.4529911,4,4,-0.025689486,0.055117972,0.153678547,0.208796519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
