SampleID	Group	StudyID	Group_Study
Bacteria_Z17KLCK2	CK	Bacteria_Z17	Bacteria_Z17KLCK
Bacteria_Z17KLCK3	CK	Bacteria_Z17	Bacteria_Z17KLCK
Bacteria_Z17KLCK4	CK	Bacteria_Z17	Bacteria_Z17KLCK
Bacteria_Z17KTR1	TR	Bacteria_Z17	Bacteria_Z17KTR
Bacteria_Z17KTR2	TR	Bacteria_Z17	Bacteria_Z17KTR
Bacteria_Z17KTR3	TR	Bacteria_Z17	Bacteria_Z17KTR
Bacteria_Z17KTR4	TR	Bacteria_Z17	Bacteria_Z17KTR
Bacteria_Z17LTR1	TR	Bacteria_Z17	Bacteria_Z17LTR
Bacteria_Z17LTR2	TR	Bacteria_Z17	Bacteria_Z17LTR
Bacteria_Z17LTR3	TR	Bacteria_Z17	Bacteria_Z17LTR
Bacteria_Z17LTR4	TR	Bacteria_Z17	Bacteria_Z17LTR
Bacteria_Z17MNCK1	CK	Bacteria_Z17	Bacteria_Z17MNCK
Bacteria_Z17MNCK2	CK	Bacteria_Z17	Bacteria_Z17MNCK
Bacteria_Z17MNCK3	CK	Bacteria_Z17	Bacteria_Z17MNCK
Bacteria_Z17MNCK4	CK	Bacteria_Z17	Bacteria_Z17MNCK
Bacteria_Z17MTR1	TR	Bacteria_Z17	Bacteria_Z17MTR
Bacteria_Z17MTR2	TR	Bacteria_Z17	Bacteria_Z17MTR
Bacteria_Z17MTR3	TR	Bacteria_Z17	Bacteria_Z17MTR
Bacteria_Z17MTR4	TR	Bacteria_Z17	Bacteria_Z17MTR
Bacteria_Z17NTR1	TR	Bacteria_Z17	Bacteria_Z17NTR
Bacteria_Z17NTR2	TR	Bacteria_Z17	Bacteria_Z17NTR
Bacteria_Z17NTR3	TR	Bacteria_Z17	Bacteria_Z17NTR
Bacteria_Z17NTR4	TR	Bacteria_Z17	Bacteria_Z17NTR
Bacteria_Z17OPCK1	CK	Bacteria_Z17	Bacteria_Z17OPCK
Bacteria_Z17OPCK2	CK	Bacteria_Z17	Bacteria_Z17OPCK
Bacteria_Z17OPCK3	CK	Bacteria_Z17	Bacteria_Z17OPCK
Bacteria_Z17OPCK4	CK	Bacteria_Z17	Bacteria_Z17OPCK
Bacteria_Z17OTR1	TR	Bacteria_Z17	Bacteria_Z17OTR
Bacteria_Z17OTR2	TR	Bacteria_Z17	Bacteria_Z17OTR
Bacteria_Z17OTR3	TR	Bacteria_Z17	Bacteria_Z17OTR
Bacteria_Z17OTR4	TR	Bacteria_Z17	Bacteria_Z17OTR
Bacteria_Z17PTR1	TR	Bacteria_Z17	Bacteria_Z17PTR
Bacteria_Z17PTR2	TR	Bacteria_Z17	Bacteria_Z17PTR
Bacteria_Z17PTR3	TR	Bacteria_Z17	Bacteria_Z17PTR
Bacteria_Z17PTR4	TR	Bacteria_Z17	Bacteria_Z17PTR
Bacteria_Z17QRCK1	CK	Bacteria_Z17	Bacteria_Z17QRCK
Bacteria_Z17QRCK2	CK	Bacteria_Z17	Bacteria_Z17QRCK
Bacteria_Z17QRCK3	CK	Bacteria_Z17	Bacteria_Z17QRCK
Bacteria_Z17QRCK4	CK	Bacteria_Z17	Bacteria_Z17QRCK
Bacteria_Z17QTR1	TR	Bacteria_Z17	Bacteria_Z17QTR
Bacteria_Z17QTR2	TR	Bacteria_Z17	Bacteria_Z17QTR
Bacteria_Z17QTR3	TR	Bacteria_Z17	Bacteria_Z17QTR
Bacteria_Z17QTR4	TR	Bacteria_Z17	Bacteria_Z17QTR
Bacteria_Z17RTR1	TR	Bacteria_Z17	Bacteria_Z17RTR
Bacteria_Z17RTR2	TR	Bacteria_Z17	Bacteria_Z17RTR
Bacteria_Z17RTR3	TR	Bacteria_Z17	Bacteria_Z17RTR
Bacteria_Z17RTR4	TR	Bacteria_Z17	Bacteria_Z17RTR
Bacteria_Z17STCK1	CK	Bacteria_Z17	Bacteria_Z17STCK
Bacteria_Z17STCK2	CK	Bacteria_Z17	Bacteria_Z17STCK
Bacteria_Z17STCK3	CK	Bacteria_Z17	Bacteria_Z17STCK
Bacteria_Z17STCK4	CK	Bacteria_Z17	Bacteria_Z17STCK
Bacteria_Z17STR1	TR	Bacteria_Z17	Bacteria_Z17STR
Bacteria_Z17STR2	TR	Bacteria_Z17	Bacteria_Z17STR
Bacteria_Z17STR3	TR	Bacteria_Z17	Bacteria_Z17STR
Bacteria_Z17STR4	TR	Bacteria_Z17	Bacteria_Z17STR
Bacteria_Z17TTR1	TR	Bacteria_Z17	Bacteria_Z17TTR
Bacteria_Z17TTR2	TR	Bacteria_Z17	Bacteria_Z17TTR
Bacteria_Z17TTR3	TR	Bacteria_Z17	Bacteria_Z17TTR
Bacteria_Z17TTR4	TR	Bacteria_Z17	Bacteria_Z17TTR
Bacteria_Z17UTR1	TR	Bacteria_Z17	Bacteria_Z17UTR
Bacteria_Z17UTR2	TR	Bacteria_Z17	Bacteria_Z17UTR
Bacteria_Z17UTR3	TR	Bacteria_Z17	Bacteria_Z17UTR
Bacteria_Z17UTR4	TR	Bacteria_Z17	Bacteria_Z17UTR
Bacteria_Z17UVCK1	CK	Bacteria_Z17	Bacteria_Z17UVCK
Bacteria_Z17UVCK2	CK	Bacteria_Z17	Bacteria_Z17UVCK
Bacteria_Z17UVCK3	CK	Bacteria_Z17	Bacteria_Z17UVCK
Bacteria_Z17UVCK4	CK	Bacteria_Z17	Bacteria_Z17UVCK
Bacteria_Z17VTR1	TR	Bacteria_Z17	Bacteria_Z17VTR
Bacteria_Z17VTR2	TR	Bacteria_Z17	Bacteria_Z17VTR
Bacteria_Z17VTR3	TR	Bacteria_Z17	Bacteria_Z17VTR
Bacteria_Z17VTR4	TR	Bacteria_Z17	Bacteria_Z17VTR
Bacteria_Z17WTR1	TR	Bacteria_Z17	Bacteria_Z17WTR
Bacteria_Z17WTR2	TR	Bacteria_Z17	Bacteria_Z17WTR
Bacteria_Z17WTR3	TR	Bacteria_Z17	Bacteria_Z17WTR
Bacteria_Z17WTR4	TR	Bacteria_Z17	Bacteria_Z17WTR
Bacteria_Z17WXCK1	CK	Bacteria_Z17	Bacteria_Z17WXCK
Bacteria_Z17WXCK2	CK	Bacteria_Z17	Bacteria_Z17WXCK
Bacteria_Z17WXCK3	CK	Bacteria_Z17	Bacteria_Z17WXCK
Bacteria_Z17WXCK4	CK	Bacteria_Z17	Bacteria_Z17WXCK
Bacteria_Z17XTR1	TR	Bacteria_Z17	Bacteria_Z17XTR
Bacteria_Z17XTR2	TR	Bacteria_Z17	Bacteria_Z17XTR
Bacteria_Z17XTR3	TR	Bacteria_Z17	Bacteria_Z17XTR
Bacteria_Z17XTR4	TR	Bacteria_Z17	Bacteria_Z17XTR
Bacteria_Z17YTR1	TR	Bacteria_Z17	Bacteria_Z17YTR
Bacteria_Z17YTR2	TR	Bacteria_Z17	Bacteria_Z17YTR
Bacteria_Z17YTR3	TR	Bacteria_Z17	Bacteria_Z17YTR
Bacteria_Z17YTR4	TR	Bacteria_Z17	Bacteria_Z17YTR
Bacteria_Z17YZCK1	CK	Bacteria_Z17	Bacteria_Z17YZCK
Bacteria_Z17YZCK2	CK	Bacteria_Z17	Bacteria_Z17YZCK
Bacteria_Z17YZCK3	CK	Bacteria_Z17	Bacteria_Z17YZCK
Bacteria_Z17YZCK4	CK	Bacteria_Z17	Bacteria_Z17YZCK
Bacteria_Z17ZATR1	TR	Bacteria_Z17	Bacteria_Z17ZATR
Bacteria_Z17ZATR2	TR	Bacteria_Z17	Bacteria_Z17ZATR
Bacteria_Z17ZATR3	TR	Bacteria_Z17	Bacteria_Z17ZATR
Bacteria_Z17ZATR4	TR	Bacteria_Z17	Bacteria_Z17ZATR
Bacteria_Z17ZAZBCK1	CK	Bacteria_Z17	Bacteria_Z17ZAZBCK
Bacteria_Z17ZAZBCK2	CK	Bacteria_Z17	Bacteria_Z17ZAZBCK
Bacteria_Z17ZAZBCK3	CK	Bacteria_Z17	Bacteria_Z17ZAZBCK
Bacteria_Z17ZAZBCK4	CK	Bacteria_Z17	Bacteria_Z17ZAZBCK
Bacteria_Z17ZBTR1	TR	Bacteria_Z17	Bacteria_Z17ZBTR
Bacteria_Z17ZBTR2	TR	Bacteria_Z17	Bacteria_Z17ZBTR
Bacteria_Z17ZBTR3	TR	Bacteria_Z17	Bacteria_Z17ZBTR
Bacteria_Z17ZBTR4	TR	Bacteria_Z17	Bacteria_Z17ZBTR
Bacteria_Z17ZCTR1	TR	Bacteria_Z17	Bacteria_Z17ZCTR
Bacteria_Z17ZCTR2	TR	Bacteria_Z17	Bacteria_Z17ZCTR
Bacteria_Z17ZCTR3	TR	Bacteria_Z17	Bacteria_Z17ZCTR
Bacteria_Z17ZCTR4	TR	Bacteria_Z17	Bacteria_Z17ZCTR
Bacteria_Z17ZCZDCK1	CK	Bacteria_Z17	Bacteria_Z17ZCZDCK
Bacteria_Z17ZCZDCK2	CK	Bacteria_Z17	Bacteria_Z17ZCZDCK
Bacteria_Z17ZCZDCK3	CK	Bacteria_Z17	Bacteria_Z17ZCZDCK
Bacteria_Z17ZCZDCK4	CK	Bacteria_Z17	Bacteria_Z17ZCZDCK
Bacteria_Z17ZDTR1	TR	Bacteria_Z17	Bacteria_Z17ZDTR
Bacteria_Z17ZDTR2	TR	Bacteria_Z17	Bacteria_Z17ZDTR
Bacteria_Z17ZDTR3	TR	Bacteria_Z17	Bacteria_Z17ZDTR
Bacteria_Z17ZDTR4	TR	Bacteria_Z17	Bacteria_Z17ZDTR
Bacteria_Z17ZETR1	TR	Bacteria_Z17	Bacteria_Z17ZETR
Bacteria_Z17ZETR2	TR	Bacteria_Z17	Bacteria_Z17ZETR
Bacteria_Z17ZETR3	TR	Bacteria_Z17	Bacteria_Z17ZETR
Bacteria_Z17ZETR4	TR	Bacteria_Z17	Bacteria_Z17ZETR
Bacteria_Z17ZEZFCK1	CK	Bacteria_Z17	Bacteria_Z17ZEZFCK
Bacteria_Z17ZEZFCK2	CK	Bacteria_Z17	Bacteria_Z17ZEZFCK
Bacteria_Z17ZEZFCK3	CK	Bacteria_Z17	Bacteria_Z17ZEZFCK
Bacteria_Z17ZEZFCK4	CK	Bacteria_Z17	Bacteria_Z17ZEZFCK
Bacteria_Z17ZFTR1	TR	Bacteria_Z17	Bacteria_Z17ZFTR
Bacteria_Z17ZFTR2	TR	Bacteria_Z17	Bacteria_Z17ZFTR
Bacteria_Z17ZFTR3	TR	Bacteria_Z17	Bacteria_Z17ZFTR
Bacteria_Z17ZGTR1	TR	Bacteria_Z17	Bacteria_Z17ZGTR
Bacteria_Z17ZGTR2	TR	Bacteria_Z17	Bacteria_Z17ZGTR
Bacteria_Z17ZGTR3	TR	Bacteria_Z17	Bacteria_Z17ZGTR
Bacteria_Z17ZGTR4	TR	Bacteria_Z17	Bacteria_Z17ZGTR
Bacteria_Z17ZGZHCK1	CK	Bacteria_Z17	Bacteria_Z17ZGZHCK
Bacteria_Z17ZGZHCK2	CK	Bacteria_Z17	Bacteria_Z17ZGZHCK
Bacteria_Z17ZGZHCK3	CK	Bacteria_Z17	Bacteria_Z17ZGZHCK
Bacteria_Z17ZGZHCK4	CK	Bacteria_Z17	Bacteria_Z17ZGZHCK
Bacteria_Z17ZHTR1	TR	Bacteria_Z17	Bacteria_Z17ZHTR
Bacteria_Z17ZHTR2	TR	Bacteria_Z17	Bacteria_Z17ZHTR
Bacteria_Z17ZHTR3	TR	Bacteria_Z17	Bacteria_Z17ZHTR
Bacteria_Z17ZHTR4	TR	Bacteria_Z17	Bacteria_Z17ZHTR
Bacteria_Z17ZITR1	TR	Bacteria_Z17	Bacteria_Z17ZITR
Bacteria_Z17ZITR2	TR	Bacteria_Z17	Bacteria_Z17ZITR
Bacteria_Z17ZITR3	TR	Bacteria_Z17	Bacteria_Z17ZITR
Bacteria_Z17ZITR4	TR	Bacteria_Z17	Bacteria_Z17ZITR
Bacteria_Z17ZIZJCK1	CK	Bacteria_Z17	Bacteria_Z17ZIZJCK
Bacteria_Z17ZIZJCK2	CK	Bacteria_Z17	Bacteria_Z17ZIZJCK
Bacteria_Z17ZIZJCK3	CK	Bacteria_Z17	Bacteria_Z17ZIZJCK
Bacteria_Z17ZIZJCK4	CK	Bacteria_Z17	Bacteria_Z17ZIZJCK
Bacteria_Z17ZJTR1	TR	Bacteria_Z17	Bacteria_Z17ZJTR
Bacteria_Z17ZJTR2	TR	Bacteria_Z17	Bacteria_Z17ZJTR
Bacteria_Z17ZJTR3	TR	Bacteria_Z17	Bacteria_Z17ZJTR
Bacteria_Z17ZJTR4	TR	Bacteria_Z17	Bacteria_Z17ZJTR
Bacteria_Z17ZKTR1	TR	Bacteria_Z17	Bacteria_Z17ZKTR
Bacteria_Z17ZKTR2	TR	Bacteria_Z17	Bacteria_Z17ZKTR
Bacteria_Z17ZKTR3	TR	Bacteria_Z17	Bacteria_Z17ZKTR
Bacteria_Z17ZKTR4	TR	Bacteria_Z17	Bacteria_Z17ZKTR
Bacteria_Z17ZKZLCK1	CK	Bacteria_Z17	Bacteria_Z17ZKZLCK
Bacteria_Z17ZKZLCK2	CK	Bacteria_Z17	Bacteria_Z17ZKZLCK
Bacteria_Z17ZKZLCK3	CK	Bacteria_Z17	Bacteria_Z17ZKZLCK
Bacteria_Z17ZKZLCK4	CK	Bacteria_Z17	Bacteria_Z17ZKZLCK
Bacteria_Z17ZLTR1	TR	Bacteria_Z17	Bacteria_Z17ZLTR
Bacteria_Z17ZLTR2	TR	Bacteria_Z17	Bacteria_Z17ZLTR
Bacteria_Z17ZLTR3	TR	Bacteria_Z17	Bacteria_Z17ZLTR
Bacteria_Z17ZLTR4	TR	Bacteria_Z17	Bacteria_Z17ZLTR
Bacteria_Z17ZMTR1	TR	Bacteria_Z17	Bacteria_Z17ZMTR
Bacteria_Z17ZMTR2	TR	Bacteria_Z17	Bacteria_Z17ZMTR
Bacteria_Z17ZMTR3	TR	Bacteria_Z17	Bacteria_Z17ZMTR
Bacteria_Z17ZMTR4	TR	Bacteria_Z17	Bacteria_Z17ZMTR
Bacteria_Z17ZMZNCK1	CK	Bacteria_Z17	Bacteria_Z17ZMZNCK
Bacteria_Z17ZMZNCK2	CK	Bacteria_Z17	Bacteria_Z17ZMZNCK
Bacteria_Z17ZMZNCK3	CK	Bacteria_Z17	Bacteria_Z17ZMZNCK
Bacteria_Z17ZMZNCK4	CK	Bacteria_Z17	Bacteria_Z17ZMZNCK
Bacteria_Z17ZNTR1	TR	Bacteria_Z17	Bacteria_Z17ZNTR
Bacteria_Z17ZNTR2	TR	Bacteria_Z17	Bacteria_Z17ZNTR
Bacteria_Z17ZNTR3	TR	Bacteria_Z17	Bacteria_Z17ZNTR
Bacteria_Z17ZNTR4	TR	Bacteria_Z17	Bacteria_Z17ZNTR
Bacteria_Z17ZOTR1	TR	Bacteria_Z17	Bacteria_Z17ZOTR
Bacteria_Z17ZOTR2	TR	Bacteria_Z17	Bacteria_Z17ZOTR
Bacteria_Z17ZOTR3	TR	Bacteria_Z17	Bacteria_Z17ZOTR
Bacteria_Z17ZOTR4	TR	Bacteria_Z17	Bacteria_Z17ZOTR
Bacteria_Z17ZOZPCK1	CK	Bacteria_Z17	Bacteria_Z17ZOZPCK
Bacteria_Z17ZOZPCK2	CK	Bacteria_Z17	Bacteria_Z17ZOZPCK
Bacteria_Z17ZOZPCK3	CK	Bacteria_Z17	Bacteria_Z17ZOZPCK
Bacteria_Z17ZOZPCK4	CK	Bacteria_Z17	Bacteria_Z17ZOZPCK
Bacteria_Z17ZPTR1	TR	Bacteria_Z17	Bacteria_Z17ZPTR
Bacteria_Z17ZPTR2	TR	Bacteria_Z17	Bacteria_Z17ZPTR
Bacteria_Z17ZPTR3	TR	Bacteria_Z17	Bacteria_Z17ZPTR
Bacteria_Z17ZPTR4	TR	Bacteria_Z17	Bacteria_Z17ZPTR
Bacteria_Z17ZQTR1	TR	Bacteria_Z17	Bacteria_Z17ZQTR
Bacteria_Z17ZQTR2	TR	Bacteria_Z17	Bacteria_Z17ZQTR
Bacteria_Z17ZQTR3	TR	Bacteria_Z17	Bacteria_Z17ZQTR
Bacteria_Z17ZQTR4	TR	Bacteria_Z17	Bacteria_Z17ZQTR
Bacteria_Z17ZQZRCK1	CK	Bacteria_Z17	Bacteria_Z17ZQZRCK
Bacteria_Z17ZQZRCK2	CK	Bacteria_Z17	Bacteria_Z17ZQZRCK
Bacteria_Z17ZQZRCK3	CK	Bacteria_Z17	Bacteria_Z17ZQZRCK
Bacteria_Z17ZQZRCK4	CK	Bacteria_Z17	Bacteria_Z17ZQZRCK
Bacteria_Z17ZRTR1	TR	Bacteria_Z17	Bacteria_Z17ZRTR
Bacteria_Z17ZRTR2	TR	Bacteria_Z17	Bacteria_Z17ZRTR
Bacteria_Z17ZRTR3	TR	Bacteria_Z17	Bacteria_Z17ZRTR
Bacteria_Z17ZRTR4	TR	Bacteria_Z17	Bacteria_Z17ZRTR
Bacteria_Z17ZSTR1	TR	Bacteria_Z17	Bacteria_Z17ZSTR
Bacteria_Z17ZSTR2	TR	Bacteria_Z17	Bacteria_Z17ZSTR
Bacteria_Z17ZSTR3	TR	Bacteria_Z17	Bacteria_Z17ZSTR
Bacteria_Z17ZSTR4	TR	Bacteria_Z17	Bacteria_Z17ZSTR
Bacteria_Z17ZSZTCK1	CK	Bacteria_Z17	Bacteria_Z17ZSZTCK
Bacteria_Z17ZSZTCK2	CK	Bacteria_Z17	Bacteria_Z17ZSZTCK
Bacteria_Z17ZSZTCK3	CK	Bacteria_Z17	Bacteria_Z17ZSZTCK
Bacteria_Z17ZSZTCK4	CK	Bacteria_Z17	Bacteria_Z17ZSZTCK
Bacteria_Z17ZTR1	TR	Bacteria_Z17	Bacteria_Z17ZTR
Bacteria_Z17ZTR2	TR	Bacteria_Z17	Bacteria_Z17ZTR
Bacteria_Z17ZTR3	TR	Bacteria_Z17	Bacteria_Z17ZTR
Bacteria_Z17ZTR4	TR	Bacteria_Z17	Bacteria_Z17ZTR
Bacteria_Z17ZTTR1	TR	Bacteria_Z17	Bacteria_Z17ZTTR
Bacteria_Z17ZTTR2	TR	Bacteria_Z17	Bacteria_Z17ZTTR
Bacteria_Z17ZTTR3	TR	Bacteria_Z17	Bacteria_Z17ZTTR
Bacteria_Z17ZTTR4	TR	Bacteria_Z17	Bacteria_Z17ZTTR
Bacteria_Z17ZUTR1	TR	Bacteria_Z17	Bacteria_Z17ZUTR
Bacteria_Z17ZUTR2	TR	Bacteria_Z17	Bacteria_Z17ZUTR
Bacteria_Z17ZUTR3	TR	Bacteria_Z17	Bacteria_Z17ZUTR
Bacteria_Z17ZUTR4	TR	Bacteria_Z17	Bacteria_Z17ZUTR
Bacteria_Z17ZUZVCK1	CK	Bacteria_Z17	Bacteria_Z17ZUZVCK
Bacteria_Z17ZUZVCK2	CK	Bacteria_Z17	Bacteria_Z17ZUZVCK
Bacteria_Z17ZUZVCK3	CK	Bacteria_Z17	Bacteria_Z17ZUZVCK
Bacteria_Z17ZUZVCK4	CK	Bacteria_Z17	Bacteria_Z17ZUZVCK
Bacteria_Z17ZVTR1	TR	Bacteria_Z17	Bacteria_Z17ZVTR
Bacteria_Z17ZVTR2	TR	Bacteria_Z17	Bacteria_Z17ZVTR
Bacteria_Z17ZVTR3	TR	Bacteria_Z17	Bacteria_Z17ZVTR
Bacteria_Z17ZVTR4	TR	Bacteria_Z17	Bacteria_Z17ZVTR
Bacteria_Z17ZWTR1	TR	Bacteria_Z17	Bacteria_Z17ZWTR
Bacteria_Z17ZWTR2	TR	Bacteria_Z17	Bacteria_Z17ZWTR
Bacteria_Z17ZWTR3	TR	Bacteria_Z17	Bacteria_Z17ZWTR
Bacteria_Z17ZWTR4	TR	Bacteria_Z17	Bacteria_Z17ZWTR
Bacteria_Z17ZWZXCK1	CK	Bacteria_Z17	Bacteria_Z17ZWZXCK
Bacteria_Z17ZWZXCK2	CK	Bacteria_Z17	Bacteria_Z17ZWZXCK
Bacteria_Z17ZWZXCK3	CK	Bacteria_Z17	Bacteria_Z17ZWZXCK
Bacteria_Z17ZWZXCK4	CK	Bacteria_Z17	Bacteria_Z17ZWZXCK
Bacteria_Z17ZXTR1	TR	Bacteria_Z17	Bacteria_Z17ZXTR
Bacteria_Z17ZXTR2	TR	Bacteria_Z17	Bacteria_Z17ZXTR
Bacteria_Z17ZXTR3	TR	Bacteria_Z17	Bacteria_Z17ZXTR
Bacteria_Z17ZXTR4	TR	Bacteria_Z17	Bacteria_Z17ZXTR
Bacteria_Z17ZYTR1	TR	Bacteria_Z17	Bacteria_Z17ZYTR
Bacteria_Z17ZYTR2	TR	Bacteria_Z17	Bacteria_Z17ZYTR
Bacteria_Z17ZYTR3	TR	Bacteria_Z17	Bacteria_Z17ZYTR
Bacteria_Z17ZYTR4	TR	Bacteria_Z17	Bacteria_Z17ZYTR
Bacteria_Z17ZYZZCK1	CK	Bacteria_Z17	Bacteria_Z17ZYZZCK
Bacteria_Z17ZYZZCK2	CK	Bacteria_Z17	Bacteria_Z17ZYZZCK
Bacteria_Z17ZYZZCK3	CK	Bacteria_Z17	Bacteria_Z17ZYZZCK
Bacteria_Z17ZYZZCK4	CK	Bacteria_Z17	Bacteria_Z17ZYZZCK
Bacteria_Z17ZZATR1	TR	Bacteria_Z17	Bacteria_Z17ZZATR
Bacteria_Z17ZZATR2	TR	Bacteria_Z17	Bacteria_Z17ZZATR
Bacteria_Z17ZZATR3	TR	Bacteria_Z17	Bacteria_Z17ZZATR
Bacteria_Z17ZZATR4	TR	Bacteria_Z17	Bacteria_Z17ZZATR
Bacteria_Z17ZZAZZBCK1	CK	Bacteria_Z17	Bacteria_Z17ZZAZZBCK
Bacteria_Z17ZZAZZBCK2	CK	Bacteria_Z17	Bacteria_Z17ZZAZZBCK
Bacteria_Z17ZZAZZBCK3	CK	Bacteria_Z17	Bacteria_Z17ZZAZZBCK
Bacteria_Z17ZZAZZBCK4	CK	Bacteria_Z17	Bacteria_Z17ZZAZZBCK
Bacteria_Z17ZZBTR1	TR	Bacteria_Z17	Bacteria_Z17ZZBTR
Bacteria_Z17ZZBTR2	TR	Bacteria_Z17	Bacteria_Z17ZZBTR
Bacteria_Z17ZZBTR3	TR	Bacteria_Z17	Bacteria_Z17ZZBTR
Bacteria_Z17ZZBTR4	TR	Bacteria_Z17	Bacteria_Z17ZZBTR
Bacteria_Z17ZZCTR1	TR	Bacteria_Z17	Bacteria_Z17ZZCTR
Bacteria_Z17ZZCTR2	TR	Bacteria_Z17	Bacteria_Z17ZZCTR
Bacteria_Z17ZZCTR3	TR	Bacteria_Z17	Bacteria_Z17ZZCTR
Bacteria_Z17ZZCTR4	TR	Bacteria_Z17	Bacteria_Z17ZZCTR
Bacteria_Z17ZZCZZDCK1	CK	Bacteria_Z17	Bacteria_Z17ZZCZZDCK
Bacteria_Z17ZZCZZDCK2	CK	Bacteria_Z17	Bacteria_Z17ZZCZZDCK
Bacteria_Z17ZZCZZDCK3	CK	Bacteria_Z17	Bacteria_Z17ZZCZZDCK
Bacteria_Z17ZZCZZDCK4	CK	Bacteria_Z17	Bacteria_Z17ZZCZZDCK
Bacteria_Z17ZZDTR1	TR	Bacteria_Z17	Bacteria_Z17ZZDTR
Bacteria_Z17ZZDTR2	TR	Bacteria_Z17	Bacteria_Z17ZZDTR
Bacteria_Z17ZZDTR3	TR	Bacteria_Z17	Bacteria_Z17ZZDTR
Bacteria_Z17ZZDTR4	TR	Bacteria_Z17	Bacteria_Z17ZZDTR
Bacteria_Z17ZZETR1	TR	Bacteria_Z17	Bacteria_Z17ZZETR
Bacteria_Z17ZZETR2	TR	Bacteria_Z17	Bacteria_Z17ZZETR
Bacteria_Z17ZZETR3	TR	Bacteria_Z17	Bacteria_Z17ZZETR
Bacteria_Z17ZZETR4	TR	Bacteria_Z17	Bacteria_Z17ZZETR
Bacteria_Z17ZZEZZFCK1	CK	Bacteria_Z17	Bacteria_Z17ZZEZZFCK
Bacteria_Z17ZZEZZFCK2	CK	Bacteria_Z17	Bacteria_Z17ZZEZZFCK
Bacteria_Z17ZZEZZFCK3	CK	Bacteria_Z17	Bacteria_Z17ZZEZZFCK
Bacteria_Z17ZZEZZFCK4	CK	Bacteria_Z17	Bacteria_Z17ZZEZZFCK
Bacteria_Z17ZZFTR1	TR	Bacteria_Z17	Bacteria_Z17ZZFTR
Bacteria_Z17ZZFTR2	TR	Bacteria_Z17	Bacteria_Z17ZZFTR
Bacteria_Z17ZZFTR3	TR	Bacteria_Z17	Bacteria_Z17ZZFTR
Bacteria_Z17ZZFTR4	TR	Bacteria_Z17	Bacteria_Z17ZZFTR
Bacteria_Z17ZZGTR1	TR	Bacteria_Z17	Bacteria_Z17ZZGTR
Bacteria_Z17ZZGTR2	TR	Bacteria_Z17	Bacteria_Z17ZZGTR
Bacteria_Z17ZZGTR3	TR	Bacteria_Z17	Bacteria_Z17ZZGTR
Bacteria_Z17ZZGTR4	TR	Bacteria_Z17	Bacteria_Z17ZZGTR
Bacteria_Z17ZZGZZHCK1	CK	Bacteria_Z17	Bacteria_Z17ZZGZZHCK
Bacteria_Z17ZZGZZHCK2	CK	Bacteria_Z17	Bacteria_Z17ZZGZZHCK
Bacteria_Z17ZZGZZHCK3	CK	Bacteria_Z17	Bacteria_Z17ZZGZZHCK
Bacteria_Z17ZZGZZHCK4	CK	Bacteria_Z17	Bacteria_Z17ZZGZZHCK
Bacteria_Z17ZZHTR1	TR	Bacteria_Z17	Bacteria_Z17ZZHTR
Bacteria_Z17ZZHTR2	TR	Bacteria_Z17	Bacteria_Z17ZZHTR
Bacteria_Z17ZZHTR3	TR	Bacteria_Z17	Bacteria_Z17ZZHTR
Bacteria_Z17ZZHTR4	TR	Bacteria_Z17	Bacteria_Z17ZZHTR
Bacteria_Z17ZZITR1	TR	Bacteria_Z17	Bacteria_Z17ZZITR
Bacteria_Z17ZZITR2	TR	Bacteria_Z17	Bacteria_Z17ZZITR
Bacteria_Z17ZZITR3	TR	Bacteria_Z17	Bacteria_Z17ZZITR
Bacteria_Z17ZZITR4	TR	Bacteria_Z17	Bacteria_Z17ZZITR
Bacteria_Z17ZZIZZJCK1	CK	Bacteria_Z17	Bacteria_Z17ZZIZZJCK
Bacteria_Z17ZZIZZJCK2	CK	Bacteria_Z17	Bacteria_Z17ZZIZZJCK
Bacteria_Z17ZZIZZJCK3	CK	Bacteria_Z17	Bacteria_Z17ZZIZZJCK
Bacteria_Z17ZZIZZJCK4	CK	Bacteria_Z17	Bacteria_Z17ZZIZZJCK
Bacteria_Z17ZZJTR1	TR	Bacteria_Z17	Bacteria_Z17ZZJTR
Bacteria_Z17ZZJTR2	TR	Bacteria_Z17	Bacteria_Z17ZZJTR
Bacteria_Z17ZZJTR3	TR	Bacteria_Z17	Bacteria_Z17ZZJTR
Bacteria_Z17ZZJTR4	TR	Bacteria_Z17	Bacteria_Z17ZZJTR
Bacteria_Z17ZZKTR1	TR	Bacteria_Z17	Bacteria_Z17ZZKTR
Bacteria_Z17ZZKTR2	TR	Bacteria_Z17	Bacteria_Z17ZZKTR
Bacteria_Z17ZZKTR3	TR	Bacteria_Z17	Bacteria_Z17ZZKTR
Bacteria_Z17ZZKTR4	TR	Bacteria_Z17	Bacteria_Z17ZZKTR
Bacteria_Z17ZZKZZLCK1	CK	Bacteria_Z17	Bacteria_Z17ZZKZZLCK
Bacteria_Z17ZZKZZLCK2	CK	Bacteria_Z17	Bacteria_Z17ZZKZZLCK
Bacteria_Z17ZZKZZLCK3	CK	Bacteria_Z17	Bacteria_Z17ZZKZZLCK
Bacteria_Z17ZZKZZLCK4	CK	Bacteria_Z17	Bacteria_Z17ZZKZZLCK
Bacteria_Z17ZZLTR1	TR	Bacteria_Z17	Bacteria_Z17ZZLTR
